inchi_key,gcm_cluster,cluster_size,cid,smiles,rscore_mean_all,rscore_mean_enriched,cpd_profile_score,cpd_profile_score_rank,rscore_x_dir_max_enriched,rscore_active
JVKJWCVMGWTLBA-UHFFFAOYSA-N,3101,74,53383513,COc1ccc(NC(=O)C(c2ccccc2F)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.6119413820935151,1.6829931667973879,2.750252256253194,12,3.5,1.0
FBFLTVFBZMWZHR-UHFFFAOYSA-N,3101,74,53383370,O=C(NCc1ccccc1)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6752502817248216,1.7990928892374785,2.6643348961543207,13,3.5972786677124358,1.0
QZYVXVPBPPMMKO-UHFFFAOYSA-N,3101,74,53383410,CC(C)(C)NC(=O)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6951729562066937,1.8239983985330495,2.623805172867981,14,3.9719951955991477,1.0
FBGDJHWRVZOJTM-UHFFFAOYSA-N,3101,74,53383418,COc1ccc(NC(=O)C(c2ccc(OC)cc2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.630491875698342,1.6085034166013061,2.5511881732333257,15,3.4,1.0
OFJIARPFZLSPKO-UHFFFAOYSA-N,3101,74,53383404,N#Cc1ccc(C(C(=O)NC2CCCCC2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.5519675372609364,1.3489795003921634,2.4439471695858965,16,4.0469385011764905,1.0
WBIFBTCLUHMGFA-UHFFFAOYSA-N,3101,74,53383415,CC(C)(C)NC(=O)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.9233664547866616,2.2324262225708122,2.4177034058342537,17,4.4,1.0
SEPIFWXULPMUKH-UHFFFAOYSA-N,3101,74,53383390,Cc1cccc(C)c1NC(=O)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.776439900465226,1.8243763613507664,2.3496684807898713,18,3.3,1.0
BSRCQDSRCGXZOZ-UHFFFAOYSA-N,3101,74,53383369,O=C(NCc1ccccc1)C(c1ccc(-c2ccccc2)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4897261453058489,1.150113388845315,2.3484827180852967,19,4.1,1.0
QTVOQDSKSIVGKQ-UHFFFAOYSA-N,3101,74,53383416,CC(C)(C)NC(=O)C(c1ccc(C#N)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.8823175545106992,2.057104954175752,2.331479118441145,20,4.871314862527257,1.0
LTEUKTVNWSJMCB-UHFFFAOYSA-N,3101,74,53383403,O=C(NC1CCCCC1)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5679498694220441,1.157558509557013,2.038135004300582,21,3.0726755286710388,1.0
YWKWGZDMWWCPGJ-UHFFFAOYSA-N,3101,74,53383386,Cc1cccc(C)c1NC(=O)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5658631285032123,1.016855648075525,1.7969993039929135,22,3.9,1.0
FSKVUGXWUYZDID-UHFFFAOYSA-N,3101,74,53383375,O=C(NCc1ccccc1)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.7613349430981524,1.1656839633406018,1.5311052959122093,23,3.8970518900218054,1.0
GPZRMIYFRQHDMI-UHFFFAOYSA-N,3101,74,53383510,COc1ccc(NC(=O)C(c2ccncc2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.6948584093136707,0.9338624812781374,1.3439608253435935,24,4.5,1.0
KKQITPLMNXUPSB-UHFFFAOYSA-N,3101,74,53383363,CCCCCNC(=O)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.9861648598301793,0.44281945326070415,0.4490318721526531,25,5.8,1.0
SNHYMVLIFVZWRS-UHFFFAOYSA-N,3101,74,53383210,O=C(NC1CCCC1)C(C1CC1)n1c(-c2cc3ccccc3[nH]2)nc2ccccc21,2.1151065984081403,0.2939155454320845,0.1389601572106529,26,9.6,1.0
FAWCYSHPCPVFFZ-UHFFFAOYSA-N,3101,74,53383371,O=C(NCc1ccccc1)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6972265641830079,-0.24897950039216354,-0.35709984843149417,27,3.3,1.0
SXSUYEOIRYTSCK-UHFFFAOYSA-N,3101,74,53383378,O=C(Nc1ccc2c(c1)OCCO2)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,1.8085452143167458,-0.7554419177777963,-0.41770695683889575,28,9.3,1.0
CMQMWTLEJUDFEA-UHFFFAOYSA-N,3101,74,53383377,COc1ccc(C(C(=O)Nc2ccc3c(c2)OCCO3)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.4120227894696387,1.6331821482062463,3.963815084860962,29,2.9,0.0
AUHIAMOOBXDHFQ-UHFFFAOYSA-N,3101,74,53383116,O=C(Nc1ccc2c(c1)OCCO2)C(C1CC1)n1c(=O)c(-c2ccccc2)nc2ccccc21,0.39057444603698155,1.4495842409005109,3.711415981278143,30,2.1,0.0
BDPWVPGSOPSKHH-UHFFFAOYSA-N,3101,74,53383396,COc1ccc(C(C(=O)NC2CCCCC2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.5922884919369874,2.1742629725054514,3.670952588315303,31,2.922788917516354,0.0
HXTWHQIMNBCXFX-UHFFFAOYSA-N,3101,74,53383394,O=C(Nc1ccc2ccccc2c1)C(c1ccccc1F)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.3379103401856881,0.9498866111546849,2.811061095770861,32,1.3,0.0
WSLLRNUNVKOLJM-UHFFFAOYSA-N,3101,74,53383512,COc1ccc(NC(=O)C(C2CC2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.5952718080205583,1.5328041853885293,2.574965191927235,33,2.9,0.0
CSZQKCTXBHMMOJ-UHFFFAOYSA-N,3101,74,53383511,COc1ccc(NC(=O)C(c2ccccc2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.45691318025250083,1.1663642964124927,2.552704423557956,34,1.7,0.0
QZFNPVPHUXPOFR-UHFFFAOYSA-N,3101,74,53383101,CCCCCNC(=O)C(c1cc2ccccc2o1)n1c(=O)c(-c2ccccc2)nc2ccccc21,0.3426309614195858,0.8247543241684837,2.4071214135213244,35,1.2,0.0
JGHGFICJLCMEHJ-UHFFFAOYSA-N,3101,74,53383381,O=C(Nc1ccc2c(c1)OCCO2)C(c1ccccc1F)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5037211353756783,1.157860879811187,2.298614845588417,36,1.8735826394335604,0.0
MZUSJPHAZVHDAJ-UHFFFAOYSA-N,3101,74,53383366,O=C(NCc1ccccc1)C(c1cc2ccccc2o1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6580952282473616,1.482993166797388,2.2534628776247074,37,1.8,0.0
OJRMVVXYDWFWNZ-UHFFFAOYSA-N,3101,74,53383385,Cc1cccc(C)c1NC(=O)C(c1cccc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6227821235682933,1.366213111285406,2.193725637880467,38,1.7986393338562179,0.0
UENVCDVYANMCSY-UHFFFAOYSA-N,3101,74,53383417,COc1ccc(NC(=O)C(c2cc3ccccc3o2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.45753415627931415,0.9665910741031233,2.1126096507493126,39,1.5,0.0
YVAYXDATVMZPTL-UHFFFAOYSA-N,3101,74,53383387,Cc1cccc(C)c1NC(=O)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.43523169730294414,0.8999244074364566,2.067690411826926,40,2.2,0.0
HZYIOYYBCHMOCI-UHFFFAOYSA-N,3101,74,53383388,Cc1cccc(C)c1NC(=O)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5422059330875378,1.1076718984023282,2.0428988891633857,41,2.6230156952069845,0.0
YAJKAWPDIHNBHE-UHFFFAOYSA-N,3101,74,53383406,COc1ccc(C(C(=O)NC(C)(C)C)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.392696075831295,0.7993952594916524,2.0356588942209806,42,2.398185778474957,0.0
FJSVELNKTCUKMX-UHFFFAOYSA-N,3101,74,53383357,CCCCCNC(=O)C(c1cc2ccccc2o1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.510582586774594,1.033106555642703,2.0233877582252657,43,2.1,0.0
RWBSAWDERUSMDY-UHFFFAOYSA-N,3101,74,53383405,CC(C)(C)NC(=O)C(c1cc2ccccc2o1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.47000347739835846,0.9413831945533788,2.0029281480304784,44,1.1241495836601363,0.0
ZAWHNCLYSFBNAI-UHFFFAOYSA-N,3101,74,53383395,O=C(Nc1ccc2ccccc2c1)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.45993720002413324,0.9163265001307211,1.9922861209805183,45,1.3489795003921634,0.0
GPNUCELROQJVSH-UHFFFAOYSA-N,3101,74,53383409,CC(C)(C)NC(=O)C(c1ccnc2ccccc12)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.37274026840690516,0.7328797779520726,1.9661942646669397,46,1.7986393338562179,0.0
PTUGTPPUUMTQJC-UHFFFAOYSA-N,3101,74,53383392,O=C(Nc1ccc2ccccc2c1)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5893865832295406,1.158087657501817,1.9649033256849553,47,1.6,0.0
BCKYDHNQQUFDEP-UHFFFAOYSA-N,3101,74,53383380,O=C(Nc1ccc2c(c1)OCCO2)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4000505773802585,0.7662131112854059,1.9152906022607745,48,1.7986393338562179,0.0
FYXOKOAKOGNHIN-UHFFFAOYSA-N,3101,74,53383376,N#Cc1ccc(C(C(=O)NCc2ccccc2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.5801395325235469,0.9328797779520727,1.608026561979223,49,1.7986393338562179,0.0
PABNHCFLNXKHGL-UHFFFAOYSA-N,3101,74,53383358,CCCCCNC(=O)C(c1ccc(OC)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6753665779764267,1.0828419816703008,1.6033396039744459,50,2.9,0.0
JMVIJRIQHYVKLW-UHFFFAOYSA-N,3101,74,53383374,O=C(NCc1ccccc1)C(c1ccccc1F)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.49927611327970556,0.7662131112854059,1.5346480452513784,51,1.7986393338562179,0.0
LCPMDUDOGJCFBT-UHFFFAOYSA-N,3101,74,53383372,O=C(NCc1ccccc1)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5134496066065591,0.7830687593609312,1.5251131742729584,52,2.1,0.0
DUEPURVGVWAWLY-UHFFFAOYSA-N,3101,74,53383367,COc1ccc(C(C(=O)NCc2ccccc2)n2c(=O)c(-c3cc4ccccc4[nH]3)nc3ccccc32)cc1,0.5377492813664045,0.8167044629484383,1.5187458007813923,53,1.5,0.0
IJXWTFCVVNHHPR-UHFFFAOYSA-N,3101,74,53383400,O=C(NC1CCCCC1)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5361596494772366,0.6996976297458262,1.3050173216653687,54,1.2,0.0
URLSPJAPASAJFI-UHFFFAOYSA-N,3101,74,53383389,Cc1cccc(C)c1NC(=O)C(c1ccccc1F)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.7216117051985933,0.9411564168627485,1.304242170799786,55,2.0234692505882452,0.0
JKFQNRYQCSKNKE-UHFFFAOYSA-N,3101,74,53383379,O=C(Nc1ccc2c(c1)OCCO2)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.9301598843675779,1.1828419816703009,1.271654477417636,56,1.9485259450109027,0.0
FOVBMHMTIHRZIT-UHFFFAOYSA-N,3101,74,53383393,O=C(Nc1ccc2ccccc2c1)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.46767602621708276,0.5499622037182282,1.175946965181727,57,1.3,0.0
COUMLOANJNYXCF-UHFFFAOYSA-N,3101,74,53383368,O=C(NCc1ccccc1)C(CCc1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.32363799504497,0.34973542602759794,1.0806377229564832,58,1.0492062780827938,0.0
RYNQAZURNOVXKA-UHFFFAOYSA-N,3101,74,53383383,Cc1cccc(C)c1NC(=O)C(CCc1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.2457637066972795,0.25831443519244746,1.0510682747417517,59,0.7,0.0
MQCWVQDWMXXHLX-UHFFFAOYSA-N,3101,74,53383413,CC(C)(C)NC(=O)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5264369930589359,0.5245275464778535,0.9963728867722854,60,1.8735826394335604,0.0
UIHYCHCCGYJFBA-UHFFFAOYSA-N,3101,74,53383402,O=C(NC1CCCCC1)C(c1ccccc1F)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5368195732591483,0.5078986760929586,0.9461254793848058,61,1.7236960282788756,0.0
TVDBTCWQKINRPT-UHFFFAOYSA-N,3101,74,53383391,Cc1cccc(C)c1NC(=O)C(c1ccc(C#N)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6051479525125986,0.5580876575018171,0.9222334062019293,62,0.9742629725054514,0.0
NQDMLMLRWCTHHK-UHFFFAOYSA-N,3101,74,53383407,CC(C)(C)NC(=O)C(CCc1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4420506890808342,0.36628870384894946,0.8286124485193805,63,1.4988661115468482,0.0
ICCZNCSGBITDGK-UHFFFAOYSA-N,3101,74,53383365,CCCCCNC(=O)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4761352272643995,0.3328041853885292,0.698969885720558,64,2.0984125561655875,0.0
FVNMLLHLTHAGNS-UHFFFAOYSA-N,3101,74,53383401,O=C(NC1CCCCC1)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4929367860937387,0.3412320094262918,0.6922429387556437,65,1.7236960282788756,0.0
OYAGNHHVDQGEQJ-UHFFFAOYSA-N,3101,74,53383111,O=C(NCc1ccccc1)C(CCc1ccccc1)n1c(=O)c(-c2ccccc2)nc2ccccc21,0.48116633651170404,0.332955370515616,0.6919756126944203,66,1.4988661115468482,0.0
APTSKQQIPAAHNA-UHFFFAOYSA-N,3101,74,53383359,CCCCCNC(=O)C(CCc1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4084417566095758,0.2660619261583191,0.6514072615074081,67,2.398185778474957,0.0
UZJNBYMGQUPAIF-UHFFFAOYSA-N,3101,74,53383382,O=C(Nc1ccc2c(c1)OCCO2)C(c1ccc(C(F)(F)F)cc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.3371242464599747,0.21647768525780806,0.642130275502179,68,0.7494330557734241,0.0
NEWOIPFXXDYAPR-UHFFFAOYSA-N,3101,74,53383399,O=C(NC1CCCCC1)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.5182400055914201,0.31678005551198185,0.6112612922471503,69,1.5,0.0
PKUWZHFCYMONOM-UHFFFAOYSA-N,3101,74,53383412,CC(C)(C)NC(=O)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.4843612887948168,0.21647768525780806,0.44693432416212653,70,0.7494330557734241,0.0
MQEIHMWHMRXADQ-UHFFFAOYSA-N,3101,74,53383373,O=C(NCc1ccccc1)C(C1CC1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.48724750899748653,0.18299316679738778,0.3755651150970415,71,1.3489795003921634,0.0
NHZWLHPPYUTOEP-UHFFFAOYSA-N,3101,74,53383364,CCCCCNC(=O)C(c1ccccc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.45621430871549107,0.16651548153957973,0.36499399154844087,72,0.7,0.0
QNXWUGREBLPOBJ-UHFFFAOYSA-N,3101,74,53383103,CCCCCNC(=O)C(CCc1ccccc1)n1c(=O)c(-c2ccccc2)nc2ccccc21,0.3329199346264456,0.06666666666666667,0.20024834722339568,73,0.2,0.0
LNNRINZOWGZLAC-UHFFFAOYSA-N,3101,74,53383411,CC(C)(C)NC(=O)C(c1ccncc1)n1c(=O)c(-c2cc3ccccc3[nH]2)nc2ccccc21,0.6014599500794382,-0.18299316679738784,-0.3042482991148769,74,1.2,0.0
OGHHRXANWYACPJ-UHFFFAOYSA-N,3143,73,3091267,O=C(NC(NC(=S)Nc1c(Cl)cc(Cl)cc1Cl)C(Cl)(Cl)Cl)OCc1ccccc1,0.3772701500927267,6.3233414080882655,16.76077846745653,1,6.3233414080882655,1.0
XWMMDWNLNSEVAS-UHFFFAOYSA-N,3143,73,3091258,Cc1cccc(NC(=S)NC(NC(=O)OCc2ccccc2)C(Cl)(Cl)Cl)c1,0.29909287654998645,4.890050688921592,16.349605999741467,2,4.890050688921592,1.0
NCMALUNQCSBLMN-UHFFFAOYSA-N,3143,73,2887208,O=C(NC(NC(=S)Nc1c(Cl)cccc1Cl)C(Cl)(Cl)Cl)c1cccc([N+](=O)[O-])c1,0.31530724405644445,5.058673126470612,16.04363116238788,3,5.058673126470612,1.0
GPWHVVCHKQBJTJ-UHFFFAOYSA-N,3143,73,2830008,O=C(O)c1cccc(NC(=S)NC(NC(=O)c2cccc([N+](=O)[O-])c2)C(Cl)(Cl)Cl)c1,0.24351349672728706,3.203826313431388,13.156668342779298,4,3.203826313431388,1.0
FKRCPAFWQIZGCB-UHFFFAOYSA-N,3143,73,3093485,O=C(CCc1ccccc1)NC(NC(=S)Nc1ccc(Cl)cc1)C(Cl)(Cl)Cl,0.4249844268424668,4.637117032598061,10.911263424522959,5,4.637117032598061,1.0
VMCVGDDPKWQJOZ-UHFFFAOYSA-N,3143,73,2894928,CCc1ccc(OCC(=O)NC(NC(=S)Nc2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1,0.43696472035561024,4.637117032598061,10.612108521768729,6,4.637117032598061,1.0
XGFZZURANXHOPT-UHFFFAOYSA-N,3143,73,2830086,CC(=O)NC(NC(=S)Nc1ccc(/N=N/c2ccccc2)cc1)C(Cl)(Cl)Cl,0.3835090521024395,3.96262728240198,10.33255215405846,7,3.96262728240198,1.0
WMTNKRHKIDCBQZ-UHFFFAOYSA-N,3143,73,3090374,COC(=O)NC(NC(=S)Nc1ccc([N+](=O)[O-])cc1)C(Cl)(Cl)Cl,0.3332328542601351,3.203826313431388,9.614377071386697,8,3.203826313431388,1.0
FCGKYYPMEJTENP-UHFFFAOYSA-N,3143,73,2831451,Cc1ccc(NC(=S)NC(NC(=O)Cc2cccc3ccccc23)C(Cl)(Cl)Cl)cc1,0.33272451973770706,3.0352038758823676,9.12227291897536,9,3.0352038758823676,1.0
DNKXRGQBJQEZRL-UHFFFAOYSA-N,3143,73,3093457,O=C(NC(NC(=S)Nc1ccccc1)C(Cl)(Cl)Cl)c1cccc(Cl)c1,0.6502580427303476,5.564540439117674,8.55743423911053,10,5.564540439117674,1.0
ULTCHVCSGSYBFV-UHFFFAOYSA-N,3143,73,3093427,CCCC(=O)NC(NC(=S)Nc1ccc(/N=N/c2ccccc2)cc1)C(Cl)(Cl)Cl,0.4309634768775006,3.625382407303939,8.41227296932737,11,3.625382407303939,1.0
RNCHQAWWYPISEO-MDZDMXLPSA-N,3143,73,5337624,O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl,0.6261400082340637,5.058673126470612,8.079140543562868,12,5.058673126470612,1.0
YWJJLDAJTTYUEH-UHFFFAOYSA-N,3143,73,3090362,COC(=O)NC(NC(=S)Nc1cccc(C)c1)C(Cl)(Cl)Cl,0.15636468236002526,1.0960458440686327,7.0095486239342595,13,1.0960458440686327,0.0
HCONHPDUTHSFBP-UHFFFAOYSA-N,3143,73,2831452,Cc1cccc(NC(=S)NC(NC(=O)Cc2cccc3ccccc23)C(Cl)(Cl)Cl)c1,0.4159636906280808,2.1920916881372654,5.269911142550292,14,2.1920916881372654,0.0
FREQYEGXXNDEOF-UHFFFAOYSA-N,3143,73,3093486,O=C(CCc1ccccc1)NC(NC(=S)Nc1ccc(Br)cc1)C(Cl)(Cl)Cl,0.4641647675176115,2.360714125686286,5.085939931011061,15,2.360714125686286,0.0
PDUPKVSKSQTZSB-UHFFFAOYSA-N,3143,73,3093484,O=C(CCc1ccccc1)NC(NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl,0.2071447098763489,1.0117346252941224,4.884192436765864,16,1.0117346252941224,0.0
NCQGEXDYMKDBKF-UHFFFAOYSA-N,3143,73,3093419,COc1ccc(NC(=S)NC(NC(=O)CF)C(Cl)(Cl)Cl)cc1[N+](=O)[O-],0.29567066512966256,1.0117346252941224,3.4218295712577342,17,1.0117346252941224,0.0
ARQJBJHEYPMQLI-UHFFFAOYSA-N,3143,73,2829916,Cc1ccc(C(=O)NC(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)C(Cl)(Cl)Cl)cc1,0.11939699750119327,0.33724487509804085,2.8245674695016545,18,0.33724487509804085,0.0
KSUZFVDURMEBRW-UHFFFAOYSA-N,3143,73,2887254,CCOC(=O)NC(NC(=S)Nc1ccc(OCC)cc1)C(Cl)(Cl)Cl,0.15057082730820467,0.42155609387255105,2.7997195831943222,19,0.42155609387255105,0.0
RETLJHJSLJBNPL-UHFFFAOYSA-N,3143,73,3091265,O=C(NC(NC(=S)Nc1c(Cl)cccc1Cl)C(Cl)(Cl)Cl)OCc1ccccc1,0.38901107932959555,0.9274234065196123,2.384053966066706,20,0.9274234065196123,0.0
GLMXMCCGBQKNOF-UHFFFAOYSA-N,3143,73,2894570,CCc1ccc(OCC(=O)NC(NC(=S)Nc2ccccc2)C(Cl)(Cl)Cl)cc1,0.23576573939976952,0.5058673126470612,2.1456353833891937,21,0.5058673126470612,0.0
UXMOYMUVFYRMJA-UHFFFAOYSA-N,3143,73,3091264,O=C(NC(NC(=S)Nc1cccc(Cl)c1)C(Cl)(Cl)Cl)OCc1ccccc1,0.33419008152842644,0.6744897501960817,2.0182817727901634,22,0.6744897501960817,0.0
DJPDDSIKUXLTGV-MDZDMXLPSA-N,3143,73,5371779,O=C(/C=C/c1ccccc1)NC(NC(=S)Nc1cccc(O)c1)C(Cl)(Cl)Cl,0.20355452808768762,0.2529336563235306,1.2425842780297736,23,0.2529336563235306,0.0
BYTWVXQLUDANSC-UHFFFAOYSA-N,3143,73,2829950,CC(C)C(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.15995766578992263,0.0,0.0,24,0.0,0.0
VFIFYUWFVUZDJX-UHFFFAOYSA-N,3143,73,2829993,Cc1ccccc1C(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.2418300236119382,-0.2529336563235306,-1.045915029679732,25,-0.2529336563235306,0.0
QEZYOGNIHUALAR-UHFFFAOYSA-N,3143,73,3786472,CC(=O)NC(NC(=S)Nc1cccc(Br)c1)C(Cl)(Cl)Cl,0.16098818017897368,-0.16862243754902043,-1.0474212290713492,26,-0.16862243754902043,0.0
IJWQUZDYUAKZRM-UHFFFAOYSA-N,3143,73,2830014,Cc1cccc(C(=O)NC(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)C(Cl)(Cl)Cl)c1,0.1359826040401658,-0.2529336563235306,-1.8600442174854988,27,-0.2529336563235306,0.0
VLXRSURXOJXMSQ-UHFFFAOYSA-N,3143,73,3757117,O=C(CF)NC(NC(=S)Nc1cccc([N+](=O)[O-])c1)C(Cl)(Cl)Cl,0.29296305108032833,-1.0960458440686327,-3.741242590240859,28,-1.0960458440686327,0.0
DGIPZTBRLQWHLY-UHFFFAOYSA-N,3143,73,2829946,CC(C)(C)C(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.18820531370003077,-0.7588009689705919,-4.031772291934327,29,-0.7588009689705919,0.0
LHIBRKRMOGENOQ-UHFFFAOYSA-N,3143,73,4594582,CCOC(=O)NC(NC(=S)Nc1ccc(OC)cc1)C(Cl)(Cl)Cl,0.18245183688440533,-0.7588009689705919,-4.158911096364242,30,-0.7588009689705919,0.0
LAEKGZQVJNQEEJ-UHFFFAOYSA-N,3143,73,2830050,CCCC(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.16084770541837862,-0.6744897501960817,-4.193343936375569,31,-0.6744897501960817,0.0
LYOQSTRXZXQVFD-UHFFFAOYSA-N,3143,73,2830094,COc1ccc(C(=O)NC(NC(=S)Nc2ccc(S(N)(=O)=O)cc2)C(Cl)(Cl)Cl)cc1,0.1438389442467842,-0.6744897501960817,-4.689201201580436,32,-0.6744897501960817,0.0
NWYWBTIZYZLNDW-UHFFFAOYSA-N,3143,73,3091290,CN(C)C(=O)NC(NC(=S)Nc1ccccc1)C(Cl)(Cl)Cl,0.22351581404253595,-1.3489795003921634,-6.035275428589796,33,-1.3489795003921634,0.0
AXIUWEFVSZJIOG-UHFFFAOYSA-N,3143,73,2887344,O=C(NC(NC(=S)Nc1cccc(C(=O)O)c1)C(Cl)(Cl)Cl)OCc1ccccc1,0.21303009112937707,-1.3489795003921634,-6.3323425026040265,34,-1.3489795003921634,0.0
NRQGXXMSVSAQJU-UHFFFAOYSA-N,3143,73,3091280,CC(C)CC(=O)NC(NC(=S)Nc1ccccc1)C(Cl)(Cl)Cl,0.1825161414520117,-1.180357062843143,-6.467137938884655,35,-1.180357062843143,0.0
ROYRRLXVBMHJCO-UHFFFAOYSA-N,3143,73,2829906,O=C(O)c1cccc(NC(=S)NC(NC(=O)c2ccccc2[N+](=O)[O-])C(Cl)(Cl)Cl)c1,0.12643001920190136,-0.8431121877451021,-6.668607606542408,36,-0.8431121877451021,0.0
FHQZNPSCHRBBFD-UHFFFAOYSA-N,3143,73,2830061,CCC(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.18524482336669412,-1.3489795003921634,-7.282144115422022,37,-1.3489795003921634,0.0
ORTWNPYZBSUZHU-UHFFFAOYSA-N,3143,73,2830085,CC(=O)NC(NC(=S)Nc1ccc(S(N)(=O)=O)cc1)C(Cl)(Cl)Cl,0.13179533602544052,-1.0960458440686327,-8.316271858490216,38,-1.0960458440686327,0.0
